         550    -3.25181    -3.40106  0.00539345
         551    -3.19544    -3.40068  0.00539655
         552     -3.2392    -3.40039   0.0053947
         553    -3.25444    -3.40013   0.0053914
         554      -3.257    -3.39987  0.00538785
         555    -3.19373     -3.3995  0.00539093
         556    -3.14841    -3.39905  0.00540012
         557    -3.08521    -3.39848  0.00541974
         558    -3.02953    -3.39782  0.00545021
         559    -3.09222    -3.39727  0.00546781
         560      -3.219    -3.39696   0.0054673
         561      -3.249    -3.39669  0.00546392
         562    -3.25903    -3.39645  0.00545968
         563    -3.32169    -3.39631   0.0054516
         564    -3.32774    -3.39619  0.00544329
         565    -3.35821    -3.39613  0.00543407
         566     -3.3619    -3.39606   0.0054248
         567    -3.32987    -3.39595  0.00541649
         568    -3.28074    -3.39575  0.00541075
         569    -3.32633    -3.39562  0.00540262
         570    -3.23898    -3.39535  0.00540013
         571    -3.27096    -3.39513  0.00539506
         572    -3.26896    -3.39491  0.00539014
         573    -3.30679    -3.39476  0.00538292
         574    -3.36975    -3.39471  0.00537372
         575    -3.30284    -3.39455  0.00536675
         576    -3.30244    -3.39439  0.00535981
         577    -3.24742    -3.39414  0.00535657
         578    -3.26536    -3.39392  0.00535194
         579    -3.16663    -3.39352  0.00535707
         580    -3.25291    -3.39328  0.00535332
         581    -3.25527    -3.39304  0.00534937
         582    -3.31087     -3.3929  0.00534205
         583    -3.26561    -3.39268  0.00533734
         584    -3.31921    -3.39256  0.00532968
         585    -3.33766    -3.39246   0.0053214
         586      -3.358     -3.3924  0.00531264
         587    -3.23879    -3.39214  0.00531004
         588    -3.32475    -3.39203  0.00530224
         589    -3.28495    -3.39185  0.00529636
         590    -3.28039    -3.39166  0.00529075
         591     -3.3232    -3.39154  0.00528306
         592    -3.32519    -3.39143  0.00527533
         593    -3.34719    -3.39136  0.00526696
         594    -3.43792    -3.39143  0.00525867
         595    -3.49763    -3.39161  0.00525286
         596     -3.4485    -3.39171  0.00524492
         597    -3.50947     -3.3919  0.00523984
         598    -3.44606      -3.392  0.00523186
         599    -3.45476     -3.3921  0.00522418
         600    -3.39498    -3.39211  0.00521547
         601    -3.41473    -3.39214  0.00520693
         602    -3.41284    -3.39218  0.00519839
         603    -3.37248    -3.39214  0.00518987
         604    -3.46285    -3.39226   0.0051826
         605    -3.47099    -3.39239  0.00517567
         606     -3.4093    -3.39242   0.0051672
         607    -3.35032    -3.39235  0.00515916
         608    -3.49186    -3.39251  0.00515327
         609    -3.47494    -3.39265  0.00514658
         610    -3.42301     -3.3927  0.00513839
         611    -3.36458    -3.39265  0.00513018
         612    -3.29003    -3.39249  0.00512454
         613    -3.35523    -3.39242  0.00511654
         614    -3.43339    -3.39249  0.00510864
         615     -3.4003     -3.3925  0.00510035
         616    -3.42126    -3.39255  0.00509228
         617    -3.35977     -3.3925  0.00508431
         618    -3.42847    -3.39256  0.00507641
         619    -3.41166    -3.39259  0.00506831
         620    -3.35132    -3.39252  0.00506057
         621    -3.37011    -3.39248  0.00505255
         622    -3.39347    -3.39249  0.00504443
         623    -3.36219    -3.39244  0.00503656
         624    -3.24571     -3.3922  0.00503398
         625    -3.16051    -3.39183  0.00503955
         626     -3.1694    -3.39148  0.00504401
         627    -3.19558    -3.39116  0.00504564
         628    -3.31595    -3.39104  0.00503902
         629    -3.30818    -3.39091  0.00503273
         630     -3.2503    -3.39069  0.00502969
         631    -3.25889    -3.39048  0.00502606
         632    -3.27852     -3.3903  0.00502123
         633    -3.26922    -3.39011  0.00501694
         634    -3.38948    -3.39011  0.00500902
         635      -3.346    -3.39004  0.00500162
         636    -3.38551    -3.39003  0.00499376
         637     -3.3565    -3.38998  0.00498619
         638    -3.38369    -3.38997  0.00497839
         639    -3.39288    -3.38998   0.0049706
         640    -3.36565    -3.38994  0.00496298
         641     -3.3567    -3.38989  0.00495551
         642    -3.35351    -3.38983  0.00494811
         643      -3.415    -3.38987  0.00494057
         644    -3.43689    -3.38994  0.00493344
         645    -3.45628    -3.39004  0.00492686
         646    -3.43592    -3.39012  0.00491975
         647    -3.41724    -3.39016  0.00491232
         648    -3.43713    -3.39023  0.00490528
         649    -3.41665    -3.39027  0.00489789
         650    -3.42294    -3.39032  0.00489061
         651    -3.34788    -3.39026  0.00488353
         652    -3.36422    -3.39022   0.0048762
         653     -3.3573    -3.39017    0.004869
         654    -3.33205    -3.39008  0.00486236
         655     -3.3568    -3.39003  0.00485521
         656    -3.37075       -3.39  0.00484789
         657    -3.56964    -3.39027  0.00484822
         658    -3.52424    -3.39047  0.00484513
         659    -3.54343    -3.39071  0.00484333
         660    -3.52789    -3.39091  0.00484045
         661     -3.4554    -3.39101  0.00483411
         662    -3.50318    -3.39118  0.00482977
         663    -3.53009    -3.39139  0.00482703
         664     -3.5212    -3.39159  0.00482372
         665    -3.49465    -3.39174  0.00481896
         666    -3.46234    -3.39185  0.00481289
         667    -3.42452     -3.3919  0.00480592
         668    -3.39526     -3.3919  0.00479873
